Bandit,Reward,Algorithm
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
2,3,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
3,4,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
0,1,ThompsonSampling
2,3,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
0,1,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
1,2,ThompsonSampling
3,4,ThompsonSampling
0,1,ThompsonSampling
